sample_id,TAN,AVS,TOC,Metals_TierII,mud_fraction,synthetic_latent_stress,PC1
S213,0.8922561443935959,1.2489933594555696,2.4547409970898966,0.7004143982822167,0.5189099250334708,0.09721909598203192,0.17580318831179376
S214,2.9821006284248766,1.1757308637514432,2.601177139271723,1.1178791151453598,0.5960753015457824,0.8135716331232061,1.162982305700549
S215,3.074702519072795,2.2480377150539095,4.811703057085636,2.2820516777275737,0.673681287349715,0.7960605321144245,2.2105085732409444
S216,4.474867933654306,1.5688966026309055,5.168306370838264,2.542218768444219,0.7952689146063106,1.2827736776895913,2.575365000426043
S217,1.8547321171321367,1.9426650050702863,3.5653262267548325,1.2138225413979897,0.7024486209652502,0.9311344997991833,1.5349808824679292
S218,1.6129151281574625,0.569697522000815,1.5091427103911066,0.5466664399340345,0.4124021641663104,0.026899256579187462,-0.4045592413252736
S219,1.458962244796678,1.5024342701838311,3.626843750285721,1.0876639795299712,0.38173924204161014,0.39543029522629647,0.6153402131743454
S220,1.169945425063068,1.155152758187001,1.8480145464408404,0.7584194926382043,0.477513002227593,-0.19594661172751415,0.11821235594810847
S221,0.5780994906972801,0.70131625162116,0.9340415947783567,0.40455183941055434,0.2403351989623236,-0.5930024376971611,-1.5340384688952362
S222,1.262392755079446,0.7279247973823367,3.106019320772677,1.0844774775781192,0.7705387391366993,0.18473484922062453,0.8903370424466042
S223,1.8650971795242028,1.2802685535274405,1.284975853477845,1.2403558199770455,0.5206146033460203,-0.18742075977155953,0.5562825868645903
S224,2.733566853914105,7.236574819021892,3.723028852209111,1.5705596125123875,0.8072056488122075,1.255250899807261,2.747790324980579
S225,0.37470354627745844,0.2592562467986367,0.441338249114357,0.1106272836483186,0.15785106401847984,-1.7039159993197452,-3.3143672396866566
S226,1.0312586040912812,0.37923940088093827,0.5317901299900948,0.18116857011487036,0.2197089981461278,-1.1888799369671723,-2.1476387882840013
S227,0.5107963700708587,0.3107557230625468,0.35280802641172193,0.26045220558180676,0.2747825578860938,-1.3488481536338526,-2.518218409036073
S228,0.45393671585472656,0.48754163682207174,0.7581397634549091,0.3641083883615219,0.34411374854565724,-0.986596766869707,-1.7550706104475184
S229,9.57504624996231,3.131513420962495,12.725717181563944,5.681352192799519,0.8382136693018003,2.107682870293207,4.14531344383449
S230,0.9540303430422095,0.39732623563544006,3.177159824308668,1.1993911013087655,0.5269011692567293,0.2381742082008967,0.0012988099102569147
S231,2.2847729286509253,2.441232174771569,4.043554235072603,1.983688823563799,0.44516483422363806,0.8573507307692129,1.5160700253716173
S232,0.27058605986778633,0.2201214122767499,0.30771343479965535,0.13712696212004283,0.06136028655901541,-2.186867957630865,-3.9316075190081694
S233,0.8244443650820268,1.9039292699485444,1.61971448530141,0.668149642348585,0.6026404949037275,-0.073677554624028,0.3070003143089584
S234,3.6513243502301034,3.588349359682359,13.721114860209795,4.386273538296497,0.7157037501105689,1.8091707887136517,3.3343789107142605
S235,0.7777040959419846,0.7856094449329697,1.7379009835359598,0.7644804965626086,0.4387824278820401,-0.10079783893543774,-0.38607549469383795
S236,0.5650124989722726,0.6546104992784711,0.6393290539963828,0.27492312606424635,0.31361240514943095,-1.0499561590233706,-1.7456412193881585
S237,0.724074734004139,0.4617977508339582,1.3596615525924487,0.620013386972181,0.589963663856847,-0.41427699722039807,-0.5861985849350282
S238,5.301510987187368,5.02208288931898,8.478347175161632,2.5914436954344486,0.7390646246968662,1.4630012219682056,3.3246781799367895
S239,2.031155115156672,1.4159575994373863,3.304346993428612,1.7387824782441232,0.693220123680539,0.8519691189307907,1.5295443695866697
S240,0.3790173649150374,0.4028880057987486,0.5854717180828625,0.3994056305424847,0.2941059714998179,-1.2096090861227287,-2.1169080957921116
S241,1.2172291975653133,0.6625812739010293,0.6255813850625179,0.7994619741547975,0.45351955065637,-0.2710198123031606,-0.6107333957032961
S242,1.1355031861327747,1.2032393116568216,1.229423912167906,1.0416950098159068,0.5735368097994643,0.23725770021679882,0.2692796133461614
S243,7.640126713072584,5.821118045071074,13.78706153972636,5.87000298181877,0.8791219070641677,2.281597067591409,4.487887554638414
S244,0.3426175199342012,0.43313275564238457,1.73448819787882,0.3775564090406208,0.23527246159038462,-0.8405490290322724,-1.8314089957786064
S245,0.40135039921189264,0.6098628852482707,0.8745757200141465,0.29943755421823204,0.15383684733409778,-1.111702405314909,-2.1614625016726583
S246,1.3528417560976451,0.5029147777118296,1.4273938334368734,0.48362985103753126,0.4375784596932995,-0.39805544031374757,-0.5863491239098283
S247,1.3330577920507403,0.7464754680071705,2.8641890329122854,1.1332395872510923,0.61921606246473,0.23832909189045304,0.6004690763171767
S248,11.624151735444872,8.797609131189112,13.532693725945936,12.452250441660581,0.8896298192338844,2.5318742270979637,5.256439942161798
S249,1.870392486741153,1.5932308254434913,1.7571237222234308,0.869154698866659,0.5896422845205174,0.18788222663592363,0.7785966035586699
S250,0.6956975464556403,0.3300235224282463,0.7473883320200068,0.29298523909436963,0.5416364509773688,-0.8962699010042111,-1.4330454830937602
S251,0.9967798703713009,0.451051944597653,0.9692025049443509,0.61017374577393,0.3846210148296906,-0.6720924836751648,-0.9702235030026557
S252,1.110721986367891,0.9102049119681704,2.7181436035831954,0.72425758928955,0.5238771668517855,-0.1419565676615741,0.20449456213567874
S253,2.4179399080462836,0.8943219224369638,2.220654616456168,0.3744085501155004,0.6314641062836235,0.11759950353278156,0.4574334236826369
S254,1.76557148183289,2.347394397569665,6.819105520012828,2.3195233642307067,0.7527173412770249,1.3541948202969847,2.254784958897976
S255,0.6031917144493151,0.2490522595599999,0.2719164116648146,0.18043625915619046,0.16191547172831894,-1.5068891918066927,-3.064725661287827
S256,0.6593222254191172,1.0561587731219697,1.2502884892347874,0.4667059761635192,0.25034140588535664,-0.6623120315705935,-1.0581388735317663
S257,0.5117203008635445,0.354594480283081,0.927778123431529,0.4775747676679374,0.2559247757167404,-0.6883665322985448,-1.8317349875905269
S258,3.439751718551164,5.453874855754642,10.555025348552478,3.4852260692728176,0.7903552726449308,1.6916457852661562,3.4660108042986644
S259,2.3357836865211077,1.40630787936514,6.349505972805467,1.029634966935016,0.3274480683801011,0.8093713789754181,0.9383117171266805
S260,0.5503512594585824,0.5025026650536624,0.8658392954314178,0.3860432286784368,0.2861600283777614,-0.9136815885356444,-1.6758700668030417
S261,2.385726287975264,3.0663307939548448,10.664617511905185,3.932143632001496,0.8008353441061147,1.6156453779968383,3.0679953473540555
S262,0.5283815991111959,0.44777888965627993,0.40250753212887136,0.3547778282845757,0.4322715410406568,-1.1885467448629854,-1.8188772221591885
S263,0.9958351716113594,0.7624243309140882,1.0270726533264254,0.33186871581442295,0.2311429664427339,-0.4841933938991868,-1.2663053177872126
S264,5.5170571769122665,4.708256152627763,6.3603778854042075,2.4519919835306965,0.7567888094674867,1.7571548298996476,3.2094938406795372
S265,0.24240998588966722,0.16767112727115094,0.2657723005325873,0.0691107017352935,0.16817700599953553,-2.259708664557465,-4.145988074696022
S266,3.27493930822806,0.9865163503396915,2.743201541450467,1.697810314113812,0.32180600663499126,0.8093277235589192,0.7936103810288763
S267,1.6274249101564315,1.6555028797823417,2.1944104181513815,1.9398489333957705,0.5324602617378866,0.631332689758271,1.0452272314987305
S268,0.9405879153693754,0.9914417606585557,0.9640833923750725,0.28141592655312186,0.4417417400930148,-0.1885283455286296,-0.8339131956969565
S269,0.6967463762852315,0.7316298753068167,0.9846824499903061,0.5747769836000676,0.38133486149371154,-0.3275928365080425,-0.9501714346990647
S270,0.9920712965846251,0.7196510092882775,1.1056493913875851,1.1680229568555967,0.2689528325107622,-0.3555995961913307,-0.6505322676085452
S271,1.2319092857794005,1.1710169104054426,1.839198533949122,0.6041167543892516,0.5202319816384375,0.3673167503748399,0.1360038653243652
S272,1.7367629915106484,1.3421910247438853,2.5304689409696515,2.377662846795556,0.6266810812245732,0.5627990067106757,1.3055557147557604
S273,1.534183503098759,1.3692206347816265,1.356863603872388,0.5476814315773073,0.5288975847049985,0.3546978918862679,0.1777575271498608
S274,0.48227911333245377,1.6403220540437689,2.4372243721657787,1.2018649411857854,0.4766094022627453,0.059815031610690045,0.1241144889900246
S275,3.979674412251619,2.0442861205461504,7.256326241756088,2.531008542023338,0.8696820482167955,1.541180432373957,2.9739462652334883
S276,0.9546665392423043,0.8818244467503918,2.3326313730973016,0.9378102203160187,0.7484175681550913,0.09302999532202695,0.6037141337261382
S277,10.552753004480246,4.217299390602096,22.99669979499709,9.410398146739233,0.9119885238763026,2.6826046478963095,5.019894057843171
S278,5.294491607342379,6.303601969445347,31.605068757031603,14.240876937899104,0.8315368254844425,2.5042828537020037,4.923254276445403
S279,1.0685879637144855,0.7814329370549346,1.4890924684048144,0.9601273470485436,0.4029834079594352,-0.1408556649686295,-0.25619063346370446
S280,1.4677692474135582,0.6471848538267619,3.064314816235563,1.4456573560949122,0.3868242444147415,0.12167068272654373,0.26549854205933904
S281,0.9868809299456955,0.6227404012134518,1.4220373059370315,1.1153130832071567,0.24071902036669499,-0.23425518079290428,-0.7000711660195501
S282,1.4158353181395391,1.1933738926129984,1.3441890796284195,1.2009063386789214,0.4998787417007063,0.2129472817195863,0.33982720837782976
S283,0.7058128441696007,0.2734948014500845,0.934060292409936,0.8842029591003778,0.25851945418834255,-0.4579056903399932,-1.5178811157962644
S284,1.6307828059573604,0.9255177425843034,1.7816366574715474,1.3994631487689164,0.514790757695202,0.4147964203387171,0.5022961154133295
S285,1.567892119231359,0.31104158523334197,0.669462245587878,0.5171855170440233,0.5478574454699614,-0.6069015485335704,-0.8208262693758421
S286,0.4163116917106374,0.14535377854017817,0.36542028061921294,0.17189992411324548,0.24413908480101706,-1.7547524927918345,-3.2276908162006936
S287,2.0283174755582065,1.1613739524371056,5.005572555523371,1.170424967862132,0.4979204813036653,0.5855686951818407,1.0557990399682597
S288,0.8330956362930017,0.4657820391573129,0.7682605706718005,0.31625563298749815,0.34043953665006904,-0.96197576991676,-1.51351627143285
S289,3.1448067501265418,2.3834970268254123,3.3678964770864854,0.9585128868691389,0.5242624051677388,0.8741423936680824,1.4427329138072025
S290,2.692614315043463,2.2750539975932154,5.212014907263302,1.9525867237873038,0.6355581210221566,1.05172199471171,2.0363169275239583
S291,4.056721779960515,2.7091266879620197,5.876061137705454,3.3019650500932243,0.7832133128338205,1.656824211642391,2.926523218707404
S292,0.7530979395520095,0.6522836259417569,1.3862225228648792,0.5682692876763087,0.47347668386020725,-0.3584771498770328,-0.648048298907319
S293,0.6450942410028498,0.30413437834541196,0.44333181187029086,0.354516333313999,0.21135623517254798,-1.5192838008174558,-2.319082846498034
S294,4.514034348061301,2.6300742727902526,4.952747644814271,3.226318614570044,0.7364005950362911,1.59642380669302,2.7830396843902885
S295,5.227126718854577,3.4459832501479566,5.746951222045778,2.450599382716186,0.6781806579693566,1.5928155709923368,2.8178447129858992
S296,3.0919226629204157,2.6537698513368344,9.324407630492551,4.412450538563806,0.7242680285049952,1.6833398465222449,2.9562144068900835
S297,1.4032038714756363,1.2903417580326866,2.9292059013764242,4.575682541364165,0.5592563045624953,0.9473084384475027,1.378863100906489
S298,6.304580325768491,4.480083115977401,16.97515423315636,6.115743426081637,0.8500983587749705,2.4722925843991033,4.280126281238023
S299,3.859677498963252,2.364454199147374,4.825389519587097,3.9056754897645733,0.6728019371520298,1.3261548903040796,2.5835459978873323
S300,1.5065969492691278,1.4198300828862496,4.77910035928,1.6803304331323723,0.459176066306235,0.7482431886527429,1.0542763157600947
S301,0.210586623011305,0.24429356463208468,0.35175625869109056,0.18680091424039955,0.0991365487225542,-1.843100320881112,-3.6944932507511465
S302,1.130590877185256,1.6349962800957685,2.2175010496860548,0.8259585245424216,0.6289190959281756,0.2652070685654111,0.6744860926758441
S303,0.4719168439712169,0.6963314231230152,1.368847174153824,0.6474175989625509,0.4052231725604495,-0.1674192035671858,-0.9480230371675478
S304,0.24582364763313821,0.2098860114918716,0.34574936509491566,0.21375991056378,0.2731191935022326,-1.593381594546259,-3.197831975567807
S305,1.7325503596976501,1.197151074339245,4.156817658681911,2.594425796140166,0.4727391115662674,0.6063944275857434,1.1965932413502436
S306,0.13283927581075072,0.11046576989262116,0.31749600396817645,0.10749328703483495,0.08720954585028616,-2.1793467697658606,-4.645870904382268
S307,1.1303796624411853,1.5524320637817375,2.267903361081651,0.7988971758366566,0.43818989947839365,-0.22032538538773452,0.277050384087714
S308,2.364069062319515,1.9775652696070893,3.3783902099151484,3.5888782724419244,0.6919735793292453,1.0952300894638083,2.0874732501290745
S309,0.916212998928631,0.48687871986798653,1.047234853278094,0.5659985543071918,0.4039330506906523,-0.45353840771793297,-0.9394897665870405
S310,0.4863354787846945,0.18711192924057035,0.2316680687350293,0.39106890272645956,0.14939598320504732,-1.955443494341136,-3.0934514695508306
S311,0.6543701761883391,0.90527164494635,0.4554325547038926,0.4855961988334654,0.5000412067133239,-1.0074001705618152,-1.0451860831781432
S312,0.9587188044518797,0.5868668776149637,0.6887726866411658,0.16574471651421882,0.21076055340096603,-1.283769489756611,-1.9227288990669489
S313,2.578065271736933,1.4173313421066527,7.707203861924259,1.347209113181166,0.605843908740389,1.1055739062374088,1.729901705958865
S314,0.5063141185556247,0.28379980817124345,0.5769319420680269,0.17083245877488476,0.12901863015900378,-1.214237233440451,-2.8914388360621817
S315,0.3252091782782672,0.23841892389867053,0.27930559449206743,0.17070983183705413,0.24667951211397984,-1.3191266472468253,-3.2275462400571118
S316,2.0302176386119792,0.8285077137927607,1.2905123472052367,0.5400531428670738,0.45145786005029936,-0.11226079069636971,-0.0932706206764482
S317,0.9231142349070404,0.7606165897011214,1.1121220383757415,0.4265586796831313,0.42811464192058724,-0.5130983059636613,-0.7643850407626795
S318,4.074360068157079,6.8783928740666855,18.968384247420634,21.41489200979389,0.876105942898334,2.2539279981800844,4.9047601779498
S319,0.8209592978151431,0.9361498795936943,2.449599381290529,0.8324023519382354,0.4222656017987842,-0.10964114862282082,-0.12313414340958734
S320,2.577643230104549,3.196540599698781,4.839888748224998,2.429632439323755,0.6438497811529453,1.12512576675749,2.257346134141857
